0.00	0.00	200.00	200.00	0.00
0.00	0.00	200.00	200.00	0.00
0.00	0.00	200.00	200.00	0.00
0.00	0.00	200.00	200.00	0.00
0.00	0.00	200.00	200.00	0.00
0.01	0.00	200.00	200.00	-0.00
0.04	0.00	200.00	200.00	-0.00
0.07	0.00	200.00	200.00	-0.00
0.11	0.00	200.01	199.99	-0.00
0.15	0.00	200.01	199.99	-0.00
0.20	0.00	200.02	199.98	-0.01
0.26	0.00	200.03	199.97	-0.01
0.31	0.00	200.03	199.97	-0.01
0.37	0.00	200.05	199.95	-0.01
0.44	0.00	200.06	199.94	-0.01
0.50	0.00	200.07	199.93	-0.01
0.56	0.00	200.09	199.91	-0.02
0.63	0.00	200.11	199.89	-0.02
0.69	0.00	200.13	199.87	-0.02
0.78	0.00	200.15	199.85	-0.02
0.88	0.00	200.18	199.82	-0.03
0.96	0.00	200.21	199.79	-0.03
1.04	0.00	200.24	199.76	-0.03
1.15	0.00	200.27	199.73	-0.03
1.25	0.00	200.31	199.69	-0.04
1.35	0.00	200.35	199.65	-0.04
1.47	0.00	200.40	199.60	-0.04
1.57	0.00	200.44	199.56	-0.05
1.65	0.00	200.49	199.51	-0.05
1.75	0.00	200.55	199.45	-0.05
1.84	0.00	200.60	199.40	-0.06
1.92	0.00	200.66	199.34	-0.06
2.03	0.00	200.72	199.28	-0.06
2.13	0.00	200.78	199.22	-0.06
2.22	0.00	200.85	199.15	-0.07
2.31	0.00	200.92	199.08	-0.07
2.41	0.00	200.99	199.01	-0.07
2.49	0.00	201.07	198.93	-0.07
2.58	0.00	201.14	198.86	-0.08
2.69	0.00	201.22	198.78	-0.08
2.76	0.00	201.31	198.69	-0.08
2.82	0.00	201.39	198.61	-0.08
2.88	0.00	201.48	198.52	-0.09
2.95	0.00	201.57	198.43	-0.09
2.99	0.00	201.66	198.34	-0.09
3.04	0.00	201.75	198.25	-0.09
3.08	0.00	201.84	198.16	-0.09
3.11	0.00	201.93	198.07	-0.09
3.15	0.00	202.03	197.97	-0.09
3.17	0.00	202.12	197.88	-0.10
3.20	0.00	202.22	197.78	-0.10
3.23	0.00	202.31	197.69	-0.10
3.24	0.00	202.41	197.59	-0.10
3.26	0.00	202.51	197.49	-0.10
3.29	0.00	202.61	197.39	-0.10
3.31	0.00	202.71	197.29	-0.10
3.33	0.00	202.81	197.19	-0.10
3.36	0.00	202.91	197.09	-0.10
3.39	0.00	203.01	196.99	-0.10
3.40	0.00	203.11	196.89	-0.10
3.43	0.00	203.22	196.78	-0.10
3.46	0.00	203.32	196.68	-0.10
3.50	0.00	203.42	196.58	-0.11
3.56	0.00	203.53	196.47	-0.11
3.58	0.00	203.64	196.36	-0.11
3.58	0.00	203.75	196.25	-0.11
3.55	0.00	203.85	196.15	-0.11
3.50	0.00	203.96	196.04	-0.10
3.43	0.00	204.06	195.94	-0.10
3.38	0.00	204.16	195.84	-0.10
3.33	0.00	204.26	195.74	-0.10
3.25	0.00	204.36	195.64	-0.10
3.16	0.00	204.45	195.55	-0.09
3.08	0.00	204.55	195.45	-0.09
3.00	0.00	204.64	195.36	-0.09
2.91	0.00	204.72	195.28	-0.09
2.80	0.00	204.81	195.19	-0.08
2.71	0.00	204.89	195.11	-0.08
2.64	0.00	204.97	195.03	-0.08
2.61	0.00	205.05	194.95	-0.08
2.56	0.00	205.12	194.88	-0.08
2.49	0.00	205.20	194.80	-0.07
2.40	0.00	205.27	194.73	-0.07
2.35	0.00	205.34	194.66	-0.07
2.29	0.00	205.41	194.59	-0.07
2.21	0.00	205.48	194.52	-0.07
2.17	0.00	205.54	194.46	-0.07
2.14	0.00	205.61	194.39	-0.06
2.08	0.00	205.67	194.33	-0.06
2.04	0.00	205.73	194.27	-0.06
1.99	0.00	205.79	194.21	-0.06
1.95	0.00	205.85	194.15	-0.06
1.91	0.00	205.90	194.10	-0.06
1.88	0.00	205.96	194.04	-0.06
1.84	0.00	206.02	193.98	-0.06
1.83	0.00	206.07	193.93	-0.05
1.82	0.00	206.13	193.87	-0.05
1.82	0.00	206.18	193.82	-0.05
1.80	0.00	206.23	193.77	-0.05
1.78	0.00	206.29	193.71	-0.05
1.76	0.00	206.34	193.66	-0.05
1.74	0.00	206.39	193.61	-0.05
1.73	0.00	206.44	193.56	-0.05
1.72	0.00	206.50	193.50	-0.05
1.72	0.00	206.55	193.45	-0.05
1.72	0.00	206.60	193.40	-0.05
1.72	0.00	206.65	193.35	-0.05
1.72	0.00	206.70	193.30	-0.05
1.73	0.00	206.75	193.25	-0.05
1.76	0.00	206.81	193.19	-0.05
1.76	0.00	206.86	193.14	-0.05
1.76	0.00	206.91	193.09	-0.05
1.73	0.00	206.96	193.04	-0.05
1.69	0.00	207.01	192.99	-0.05
1.65	0.00	207.06	192.94	-0.05
1.59	0.00	207.11	192.89	-0.05
1.50	0.00	207.16	192.84	-0.05
1.44	0.00	207.20	192.80	-0.04
1.38	0.00	207.24	192.76	-0.04
1.30	0.00	207.28	192.72	-0.04
1.17	0.00	207.32	192.68	-0.03
1.04	0.00	207.35	192.65	-0.03
0.95	0.00	207.38	192.62	-0.03
0.84	0.00	207.40	192.60	-0.03
0.77	0.00	207.42	192.58	-0.02
0.72	0.00	207.45	192.55	-0.02
0.66	0.00	207.46	192.54	-0.02
0.61	0.00	207.48	192.52	-0.02
0.55	0.00	207.50	192.50	-0.02
0.48	0.00	207.51	192.49	-0.01
0.43	0.00	207.53	192.47	-0.01
0.37	0.00	207.54	192.46	-0.01
0.31	0.00	207.55	192.45	-0.01
0.26	0.00	207.56	192.44	-0.01
0.22	0.00	207.56	192.44	-0.01
0.18	0.00	207.57	192.43	-0.01
0.15	0.00	207.57	192.43	-0.00
0.13	0.00	207.58	192.42	-0.00
0.11	0.00	207.58	192.42	-0.00
0.09	0.00	207.58	192.42	-0.00
0.08	0.00	207.58	192.42	-0.00
0.06	0.00	207.59	192.41	-0.00
0.06	0.00	207.59	192.41	-0.00
0.06	0.00	207.59	192.41	-0.00
0.06	0.00	207.59	192.41	-0.00
0.08	0.00	207.59	192.41	-0.00
0.09	0.00	207.60	192.40	-0.00
0.12	0.00	207.60	192.40	-0.00
0.17	0.00	207.61	192.39	-0.01
0.22	0.00	207.61	192.39	-0.01
0.25	0.00	207.62	192.38	-0.01
0.25	0.00	207.63	192.37	-0.01
0.21	0.00	207.63	192.37	-0.01
0.17	0.00	207.64	192.36	-0.01
0.14	0.00	207.64	192.36	-0.00
0.09	0.00	207.65	192.35	-0.00
0.04	0.00	207.65	192.35	-0.00
-0.01	0.00	207.65	192.35	0.00
-0.06	0.00	207.64	192.36	0.00
-0.11	0.00	207.64	192.36	0.00
-0.19	0.00	207.64	192.36	0.01
-0.26	0.00	207.63	192.37	0.01
-0.31	0.00	207.62	192.38	0.01
-0.36	0.00	207.61	192.39	0.01
-0.42	0.00	207.60	192.40	0.01
-0.45	0.00	207.58	192.42	0.01
-0.48	0.00	207.57	192.43	0.01
-0.52	0.00	207.55	192.45	0.02
-0.58	0.00	207.53	192.47	0.02
-0.62	0.00	207.52	192.48	0.02
-0.67	0.00	207.50	192.50	0.02
-0.73	0.00	207.47	192.53	0.02
-0.77	0.00	207.45	192.55	0.02
-0.81	0.00	207.43	192.57	0.02
-0.86	0.00	207.40	192.60	0.03
-0.90	0.00	207.37	192.63	0.03
-0.94	0.00	207.35	192.65	0.03
-0.99	0.00	207.32	192.68	0.03
-1.03	0.00	207.28	192.72	0.03
-1.07	0.00	207.25	192.75	0.03
-1.10	0.00	207.22	192.78	0.03
-1.11	0.00	207.19	192.81	0.03
-1.13	0.00	207.15	192.85	0.03
-1.13	0.00	207.12	192.88	0.03
-1.10	0.00	207.09	192.91	0.03
-1.07	0.00	207.05	192.95	0.03
-1.04	0.00	207.02	192.98	0.03
-0.98	0.00	206.99	193.01	0.03
-0.91	0.00	206.97	193.03	0.03
-0.85	0.00	206.94	193.06	0.03
-0.79	0.00	206.92	193.08	0.02
-0.75	0.00	206.89	193.11	0.02
