9	12	95.16	255	47.58	93.55	255	46.78
10	12	94.62	255	20.44	93.55	255	46.78
10	12	94.62	255	47.31	93.55	255	46.78
10	13	94.62	255	47.31	93.01	255	19.63
10	13	94.62	255	47.31	93.01	255	46.51
11	13	94.09	255	20.17	93.01	255	46.51
11	14	94.09	255	47.04	92.47	255	19.36
11	14	94.09	255	47.04	92.47	255	46.24
11	14	94.09	255	47.04	92.47	255	46.24
12	14	93.55	255	19.9	92.47	255	46.24
12	14	93.55	255	46.78	92.47	255	46.24
12	14	93.55	255	46.78	92.47	255	46.24
12	15	93.55	255	46.78	91.94	255	19.09
13	15	93.01	255	19.63	91.94	255	45.97
13	15	93.01	255	46.51	91.94	255	45.97
13	16	93.01	255	46.51	91.4	255	18.83
13	16	93.01	255	46.51	91.4	255	45.7
14	16	92.47	255	19.36	91.4	255	45.7
14	16	92.47	255	46.24	91.4	255	45.7
14	16	92.47	255	46.24	91.4	255	45.7
14	17	92.47	255	46.24	90.86	255	18.56
14	17	92.47	255	46.24	90.86	255	45.43
15	17	91.94	255	19.09	90.86	255	45.43
15	18	91.94	255	45.97	90.32	255	18.29
15	18	91.94	255	45.97	90.32	255	45.16
16	18	91.4	255	18.83	90.32	255	45.16
16	18	91.4	255	45.7	90.32	255	45.16
16	18	91.4	255	45.7	90.32	255	45.16
16	18	91.4	255	45.7	90.32	255	45.16
16	19	91.4	255	45.7	89.79	255	18.02
17	19	90.86	255	18.56	89.79	255	44.89
17	19	90.86	255	45.43	89.79	255	44.89
17	20	90.86	255	45.43	89.25	255	17.75
18	20	90.32	255	18.29	89.25	255	44.63
18	20	90.32	255	45.16	89.25	255	44.63
18	20	90.32	255	45.16	89.25	255	44.63
18	20	90.32	255	45.16	89.25	255	44.63
19	21	89.79	255	18.02	88.71	255	17.48
19	21	89.79	255	44.89	88.71	255	44.36
19	21	89.79	255	44.89	88.71	255	44.36
19	22	89.79	255	44.89	88.18	255	17.21
20	22	89.25	255	17.75	88.18	255	44.09
20	22	89.25	255	44.63	88.18	255	44.09
20	22	89.25	255	44.63	88.18	255	44.09
20	22	89.25	255	44.63	88.18	255	44.09
21	22	88.71	255	17.48	88.18	255	44.09
21	23	88.71	255	44.36	87.64	255	16.94
21	23	88.71	255	44.36	87.64	255	43.82
21	23	88.71	255	44.36	87.64	255	43.82
22	24	88.18	255	17.21	87.1	255	16.68
22	24	88.18	255	44.09	87.1	255	43.55
22	24	88.18	255	44.09	87.1	255	43.55
22	24	88.18	255	44.09	87.1	255	43.55
23	24	87.64	255	16.94	87.1	255	43.55
23	24	87.64	255	43.82	87.1	255	43.55
23	25	87.64	255	43.82	86.56	255	16.41
23	25	87.64	255	43.82	86.56	255	43.28
24	25	87.1	255	16.68	86.56	255	43.28
24	26	87.1	255	43.55	86.02	255	16.14
24	26	87.1	255	43.55	86.02	255	43.01
24	26	87.1	255	43.55	86.02	255	43.01
25	26	86.56	255	16.41	86.02	255	43.01
25	26	86.56	255	43.28	86.02	255	43.01
25	27	86.56	255	43.28	85.49	255	15.87
26	27	86.02	255	16.14	85.49	255	42.74
26	27	86.02	255	43.01	85.49	255	42.74
26	28	86.02	255	43.01	84.95	255	15.6
26	28	86.02	255	43.01	84.95	255	42.47
26	28	86.02	255	43.01	84.95	255	42.47
27	28	85.49	255	15.87	84.95	255	42.47
27	28	85.49	255	42.74	84.95	255	42.47
27	29	85.49	255	42.74	84.41	255	15.33
28	29	84.95	255	15.6	84.41	255	42.21
28	29	84.95	255	42.47	84.41	255	42.21
28	30	84.95	255	42.47	83.87	255	15.06
28	30	84.95	255	42.47	83.87	255	41.94
28	30	84.95	255	42.47	83.87	255	41.94
29	30	84.41	255	15.33	83.87	255	41.94
29	30	84.41	255	42.21	83.87	255	41.94
29	30	84.41	255	42.21	83.87	255	41.94
30	31	83.87	255	15.06	83.34	255	14.79
30	31	83.87	255	41.94	83.34	255	41.67
30	31	83.87	255	41.94	83.34	255	41.67
30	32	83.87	255	41.94	82.8	255	14.53
30	32	83.87	255	41.94	82.8	255	41.4
31	32	83.34	255	14.79	82.8	255	41.4
31	32	83.34	255	41.67	82.8	255	41.4
31	32	83.34	255	41.67	82.8	255	41.4
32	33	82.8	255	14.53	82.26	255	14.26
32	33	82.8	255	41.4	82.26	255	41.13
32	33	82.8	255	41.4	82.26	255	41.13
32	34	82.8	255	41.4	81.72	255	13.99
32	34	82.8	255	41.4	81.72	255	40.86
33	34	82.26	255	14.26	81.72	255	40.86
33	34	82.26	255	41.13	81.72	255	40.86
33	34	82.26	255	41.13	81.72	255	40.86
34	34	81.72	255	13.99	81.72	255	40.86
34	35	81.72	255	40.86	81.19	255	13.72
34	35	81.72	255	40.86	81.19	255	40.59
34	35	81.72	255	40.86	81.19	255	40.59
35	36	81.19	255	13.72	80.65	255	13.45
35	36	81.19	255	40.59	80.65	255	40.33
35	36	81.19	255	40.59	80.65	255	40.33
35	36	81.19	255	40.59	80.65	255	40.33
35	36	81.19	255	40.59	80.65	255	40.33
36	37	80.65	255	13.45	80.11	255	13.18
36	37	80.65	255	40.33	80.11	255	40.06
36	37	80.65	255	40.33	80.11	255	40.06
36	38	80.65	255	40.33	79.57	255	12.91
37	38	80.11	255	13.18	79.57	255	39.79
37	38	80.11	255	40.06	79.57	255	39.79
37	38	80.11	255	40.06	79.57	255	39.79
37	38	80.11	255	40.06	79.57	255	39.79
38	39	79.57	255	12.91	79.04	255	12.64
38	39	79.57	255	39.79	79.04	255	39.52
38	39	79.57	255	39.79	79.04	255	39.52
38	40	79.57	255	39.79	78.5	255	12.38
39	40	79.04	255	12.64	78.5	255	39.25
39	40	79.04	255	39.52	78.5	255	39.25
39	40	79.04	255	39.52	78.5	255	39.25
39	40	79.04	255	39.52	78.5	255	39.25
40	41	78.5	255	12.38	77.96	255	12.11
40	41	78.5	255	39.25	77.96	255	38.98
40	41	78.5	255	39.25	77.96	255	38.98
40	42	78.5	255	39.25	77.43	255	11.84
41	42	77.96	255	12.11	77.43	255	38.71
41	42	77.96	255	38.98	77.43	255	38.71
41	42	77.96	255	38.98	77.43	255	38.71
41	42	77.96	255	38.98	77.43	255	38.71
41	42	77.96	255	38.98	77.43	255	38.71
42	43	77.43	255	11.84	76.89	255	11.57
42	43	77.43	255	38.71	76.89	255	38.44
42	43	77.43	255	38.71	76.89	255	38.44
43	44	76.89	255	11.57	76.35	255	11.3
43	44	76.89	255	38.44	76.35	255	38.18
43	44	76.89	255	38.44	76.35	255	38.18
43	44	76.89	255	38.44	76.35	255	38.18
43	44	76.89	255	38.44	76.35	255	38.18
44	45	76.35	255	11.3	75.81	255	11.03
44	45	76.35	255	38.18	75.81	255	37.91
44	45	76.35	255	38.18	75.81	255	37.91
45	46	75.81	255	11.03	75.27	255	10.76
45	46	75.81	255	37.91	75.27	255	37.64
45	46	75.81	255	37.91	75.27	255	37.64
45	46	75.81	255	37.91	75.27	255	37.64
45	46	75.81	255	37.91	75.27	255	37.64
46	47	75.27	255	10.76	74.74	255	10.49
46	47	75.27	255	37.64	74.74	255	37.37
46	47	75.27	255	37.64	74.74	255	37.37
46	47	75.27	255	37.64	74.74	255	37.37
47	48	74.74	255	10.49	74.2	255	10.22
47	48	74.74	255	37.37	74.2	255	37.1
47	48	74.74	255	37.37	74.2	255	37.1
47	48	74.74	255	37.37	74.2	255	37.1
48	48	74.2	255	10.22	74.2	255	37.1
48	49	74.2	255	37.1	73.66	255	9.96
48	49	74.2	255	37.1	73.66	255	36.83
48	49	74.2	255	37.1	73.66	255	36.83
49	50	73.66	255	9.96	73.12	255	9.69
49	50	73.66	255	36.83	73.12	255	36.56
49	50	73.66	255	36.83	73.12	255	36.56
49	50	73.66	255	36.83	73.12	255	36.56
50	50	73.12	255	9.69	73.12	255	36.56
50	51	73.12	255	36.56	72.59	255	9.42
50	51	73.12	255	36.56	72.59	255	36.29
50	51	73.12	255	36.56	72.59	255	36.29
50	52	73.12	255	36.56	72.05	255	9.15
51	52	72.59	255	9.42	72.05	255	36.03
51	52	72.59	255	36.29	72.05	255	36.03
51	52	72.59	255	36.29	72.05	255	36.03
52	52	72.05	255	9.15	72.05	255	36.03
52	53	72.05	255	36.03	71.51	255	8.88
52	53	72.05	255	36.03	71.51	255	35.76
52	53	72.05	255	36.03	71.51	255	35.76
52	53	72.05	255	36.03	71.51	255	35.76
53	54	71.51	255	8.88	70.97	255	8.61
53	54	71.51	255	35.76	70.97	255	35.49
53	54	71.51	255	35.76	70.97	255	35.49
54	54	70.97	255	8.61	70.97	255	35.49
54	54	70.97	255	35.49	70.97	255	35.49
54	55	70.97	255	35.49	70.44	255	8.34
54	55	70.97	255	35.49	70.44	255	35.22
54	55	70.97	255	35.49	70.44	255	35.22
55	56	70.44	255	8.34	69.9	255	8.08
55	56	70.44	255	35.22	69.9	255	34.95
55	56	70.44	255	35.22	69.9	255	34.95
56	56	69.9	255	8.08	69.9	255	34.95
56	56	69.9	255	34.95	69.9	255	34.95
56	56	69.9	255	34.95	69.9	255	34.95
56	57	69.9	255	34.95	69.36	255	7.81
56	57	69.9	255	34.95	69.36	255	34.68
57	57	69.36	255	7.81	69.36	255	34.68
57	58	69.36	255	34.68	68.82	255	7.54
57	58	69.36	255	34.68	68.82	255	34.41
58	58	68.82	255	7.54	68.82	255	34.41
58	58	68.82	255	34.41	68.82	255	34.41
58	58	68.82	255	34.41	68.82	255	34.41
58	58	68.82	255	34.41	68.82	255	34.41
58	59	68.82	255	34.41	68.29	255	7.27
59	59	68.29	255	7.27	68.29	255	34.14
59	59	68.29	255	34.14	68.29	255	34.14
59	60	68.29	255	34.14	67.75	255	7
60	60	67.75	255	7	67.75	255	33.88
60	60	67.75	255	33.88	67.75	255	33.88
60	60	67.75	255	33.88	67.75	255	33.88
60	60	67.75	255	33.88	67.75	255	33.88
60	61	67.75	255	33.88	67.21	255	6.73
61	61	67.21	255	6.73	67.21	255	33.61
61	61	67.21	255	33.61	67.21	255	33.61
61	62	67.21	255	33.61	66.68	255	6.46
62	62	66.68	255	6.46	66.68	255	33.34
62	62	66.68	255	33.34	66.68	255	33.34
62	62	66.68	255	33.34	66.68	255	33.34
62	62	66.68	255	33.34	66.68	255	33.34
62	62	66.68	255	33.34	66.68	255	33.34
63	63	66.14	255	6.19	66.14	255	6.19
63	63	66.14	255	33.07	66.14	255	33.07
63	63	66.14	255	33.07	66.14	255	33.07
64	64	65.6	255	5.93	65.6	255	5.93
64	64	65.6	255	32.8	65.6	255	32.8
64	64	65.6	255	32.8	65.6	255	32.8
64	64	65.6	255	32.8	65.6	255	32.8
64	64	65.6	255	32.8	65.6	255	32.8
65	65	65.06	255	5.66	65.06	255	5.66
65	65	65.06	255	32.53	65.06	255	32.53
65	65	65.06	255	32.53	65.06	255	32.53
66	66	64.52	255	5.39	64.52	255	5.39
66	66	64.52	255	32.26	64.52	255	32.26
66	66	64.52	255	32.26	64.52	255	32.26
66	66	64.52	255	32.26	64.52	255	32.26
66	66	64.52	255	32.26	64.52	255	32.26
67	66	63.99	255	5.12	64.52	255	32.26
67	67	63.99	255	31.99	63.99	255	5.12
67	67	63.99	255	31.99	63.99	255	31.99
68	67	63.45	255	4.85	63.99	255	31.99
68	68	63.45	255	31.72	63.45	255	4.85
68	68	63.45	255	31.72	63.45	255	31.72
68	68	63.45	255	31.72	63.45	255	31.72
68	68	63.45	255	31.72	63.45	255	31.72
69	68	62.91	255	4.58	63.45	255	31.72
69	69	62.91	255	31.46	62.91	255	4.58
69	69	62.91	255	31.46	62.91	255	31.46
70	69	62.38	255	4.31	62.91	255	31.46
70	69	62.38	255	31.19	62.91	255	31.46
70	70	62.38	255	31.19	62.38	255	4.31
70	70	62.38	255	31.19	62.38	255	31.19
70	70	62.38	255	31.19	62.38	255	31.19
71	70	61.84	255	4.04	62.38	255	31.19
71	70	61.84	255	30.92	62.38	255	31.19
71	71	61.84	255	30.92	61.84	255	4.04
72	71	61.3	255	3.77	61.84	255	30.92
72	71	61.3	255	30.65	61.84	255	30.92
72	72	61.3	255	30.65	61.3	255	3.77
72	72	61.3	255	30.65	61.3	255	30.65
72	72	61.3	255	30.65	61.3	255	30.65
73	72	60.76	255	3.51	61.3	255	30.65
73	72	60.76	255	30.38	61.3	255	30.65
73	73	60.76	255	30.38	60.76	255	3.51
74	73	60.22	255	3.24	60.76	255	30.38
74	73	60.22	255	30.11	60.76	255	30.38
74	74	60.22	255	30.11	60.22	255	3.24
74	74	60.22	255	30.11	60.22	255	30.11
74	74	60.22	255	30.11	60.22	255	30.11
75	74	59.69	255	2.97	60.22	255	30.11
75	74	59.69	255	29.84	60.22	255	30.11
75	75	59.69	255	29.84	59.69	255	2.97
75	75	59.69	255	29.84	59.69	255	29.84
76	75	59.15	255	2.7	59.69	255	29.84
76	76	59.15	255	29.57	59.15	255	2.7
76	76	59.15	255	29.57	59.15	255	29.57
76	76	59.15	255	29.57	59.15	255	29.57
77	76	58.61	255	2.43	59.15	255	29.57
77	76	58.61	255	29.31	59.15	255	29.57
77	76	58.61	255	29.31	59.15	255	29.57
77	77	58.61	255	29.31	58.61	255	2.43
78	77	58.08	255	2.16	58.61	255	29.31
78	77	58.08	255	29.04	58.61	255	29.31
78	78	58.08	255	29.04	58.08	255	2.16
78	78	58.08	255	29.04	58.08	255	29.04
79	78	57.54	255	1.89	58.08	255	29.04
79	78	57.54	255	28.77	58.08	255	29.04
79	78	57.54	255	28.77	58.08	255	29.04
79	79	57.54	255	28.77	57.54	255	1.89
79	79	57.54	255	28.77	57.54	255	28.77
80	79	57	255	1.63	57.54	255	28.77
81	79	56.46	255	1.36	57.54	255	28.77
81	80	56.46	255	28.23	57	255	1.63
81	80	56.46	255	28.23	57	255	28.5
81	80	56.46	255	28.23	57	255	28.5
81	80	56.46	255	28.23	57	255	28.5
81	80	56.46	255	28.23	57	255	28.5
81	81	56.46	255	28.23	56.46	255	1.36
81	81	56.46	255	28.23	56.46	255	28.23
81	81	56.46	255	28.23	56.46	255	28.23
81	82	56.46	255	28.23	55.93	255	1.09
81	82	56.46	255	28.23	55.93	255	27.96
81	82	56.46	255	28.23	55.93	255	27.96
81	82	56.46	255	28.23	55.93	255	27.96
81	82	56.46	255	28.23	55.93	255	27.96
81	82	56.46	255	28.23	55.93	255	27.96
81	83	56.46	255	28.23	55.39	255	0.82
82	83	55.93	255	1.09	55.39	255	27.69
82	83	55.93	255	27.96	55.39	255	27.69
82	84	55.93	255	27.96	54.85	255	0.55
83	84	55.39	255	0.82	54.85	255	27.42
83	84	55.39	255	27.69	54.85	255	27.42
83	84	55.39	255	27.69	54.85	255	27.42
83	84	55.39	255	27.69	54.85	255	27.42
83	85	55.39	255	27.69	54.31	255	0.28
84	85	54.85	255	0.55	54.31	255	27.16
84	85	54.85	255	27.42	54.31	255	27.16
84	86	54.85	255	27.42	53.78	255	0.01
85	86	54.31	255	0.28	53.78	255	26.89
85	86	54.31	255	27.16	53.78	255	26.89
85	86	54.31	255	27.16	53.78	255	26.89
85	86	54.31	255	27.16	53.78	255	26.89
85	87	54.31	255	27.16	53.24	255	-0.26
86	87	53.78	255	0.01	53.24	254	26.62
86	87	53.78	255	26.89	53.24	255	26.62
86	88	53.78	255	26.89	52.7	255	-0.52
86	88	53.78	255	26.89	52.7	254	26.35
87	88	53.24	255	-0.26	52.7	255	26.35
87	88	53.24	254	26.62	52.7	255	26.35
87	88	53.24	255	26.62	52.7	255	26.35
87	88	53.24	255	26.62	52.7	255	26.35
88	89	52.7	255	-0.52	52.16	255	-0.79
88	89	52.7	254	26.35	52.16	254	26.08
88	89	52.7	255	26.35	52.16	255	26.08
88	90	52.7	255	26.35	51.63	255	-1.06
89	90	52.16	255	-0.79	51.63	253	25.81
89	90	52.16	254	26.08	51.63	255	25.81
89	90	52.16	255	26.08	51.63	255	25.81
89	90	52.16	255	26.08	51.63	255	25.81
90	91	51.63	255	-1.06	51.09	255	-1.33
90	91	51.63	253	25.81	51.09	253	25.54
90	91	51.63	255	25.81	51.09	255	25.54
90	92	51.63	255	25.81	50.55	255	-1.6
91	92	51.09	255	-1.33	50.55	253	25.27
91	92	51.09	253	25.54	50.55	255	25.27
91	92	51.09	255	25.54	50.55	255	25.27
91	92	51.09	255	25.54	50.55	255	25.27
92	92	50.55	255	-1.6	50.55	255	25.27
92	93	50.55	253	25.27	50.01	255	-1.87
92	93	50.55	255	25.27	50.01	253	25.01
92	93	50.55	255	25.27	50.01	255	25.01
93	94	50.01	255	-1.87	49.47	255	-2.14
93	94	50.01	253	25.01	49.47	252	24.74
93	94	50.01	255	25.01	49.47	255	24.74
93	94	50.01	255	25.01	49.47	255	24.74
94	94	49.47	255	-2.14	49.47	255	24.74
94	95	49.47	252	24.74	48.94	255	-2.41
94	95	49.47	255	24.74	48.94	252	24.47
94	95	49.47	255	24.74	48.94	255	24.47
95	96	48.94	255	-2.41	48.4	255	-2.67
95	96	48.94	252	24.47	48.4	252	24.2
95	96	48.94	255	24.47	48.4	255	24.2
95	96	48.94	255	24.47	48.4	255	24.2
96	96	48.4	255	-2.67	48.4	255	24.2
96	97	48.4	252	24.2	47.86	255	-2.94
96	97	48.4	255	24.2	47.86	252	23.93
96	97	48.4	255	24.2	47.86	255	23.93
97	98	47.86	255	-2.94	47.33	255	-3.21
97	98	47.86	252	23.93	47.33	251	23.66
97	98	47.86	255	23.93	47.33	255	23.66
98	98	47.33	255	-3.21	47.33	255	23.66
98	98	47.33	251	23.66	47.33	255	23.66
98	98	47.33	255	23.66	47.33	255	23.66
98	99	47.33	255	23.66	46.79	255	-3.48
98	99	47.33	255	23.66	46.79	251	23.39
99	99	46.79	255	-3.48	46.79	255	23.39
99	100	46.79	251	23.39	46.25	255	-3.75
99	100	46.79	255	23.39	46.25	251	23.12
100	100	46.25	255	-3.75	46.25	255	23.12
100	100	46.25	251	23.12	46.25	255	23.12
100	100	46.25	255	23.12	46.25	255	23.12
100	100	46.25	255	23.12	46.25	255	23.12
100	101	46.25	255	23.12	45.71	255	-4.02
101	101	45.71	255	-4.02	45.71	250	22.86
101	101	45.71	250	22.86	45.71	255	22.86
101	102	45.71	255	22.86	45.18	255	-4.29
102	102	45.18	255	-4.29	45.18	250	22.59
102	102	45.18	250	22.59	45.18	255	22.59
102	102	45.18	255	22.59	45.18	255	22.59
102	102	45.18	255	22.59	45.18	255	22.59
103	103	44.64	255	-4.56	44.64	255	-4.56
103	103	44.64	250	22.32	44.64	250	22.32
103	103	44.64	255	22.32	44.64	255	22.32
104	104	44.1	255	-4.83	44.1	255	-4.83
104	104	44.1	250	22.05	44.1	250	22.05
104	104	44.1	255	22.05	44.1	255	22.05
104	104	44.1	255	22.05	44.1	255	22.05
104	104	44.1	255	22.05	44.1	255	22.05
105	105	43.56	255	-5.09	43.56	255	-5.09
105	105	43.56	249	21.78	43.56	249	21.78
105	105	43.56	255	21.78	43.56	255	21.78
106	106	43.03	255	-5.36	43.03	255	-5.36
106	106	43.03	249	21.51	43.03	249	21.51
106	106	43.03	255	21.51	43.03	255	21.51
106	106	43.03	255	21.51	43.03	255	21.51
107	106	42.49	255	-5.63	43.03	255	21.51
107	107	42.49	249	21.24	42.49	255	-5.63
107	107	42.49	255	21.24	42.49	249	21.24
108	107	41.95	255	-5.9	42.49	255	21.24
108	108	41.95	249	20.97	41.95	255	-5.9
108	108	41.95	255	20.97	41.95	249	20.97
108	108	41.95	255	20.97	41.95	255	20.97
108	108	41.95	255	20.97	41.95	255	20.97
109	108	41.41	255	-6.17	41.95	255	20.97
109	109	41.41	248	20.71	41.41	255	-6.17
109	109	41.41	255	20.71	41.41	248	20.71
110	109	40.88	255	-6.44	41.41	255	20.71
110	110	40.88	248	20.44	40.88	255	-6.44
110	110	40.88	255	20.44	40.88	248	20.44
110	110	40.88	255	20.44	40.88	255	20.44
111	110	40.34	255	-6.71	40.88	255	20.44
111	110	40.34	248	20.17	40.88	255	20.44
111	111	40.34	255	20.17	40.34	255	-6.71
111	111	40.34	255	20.17	40.34	248	20.17
112	111	39.8	255	-6.98	40.34	255	20.17
112	112	39.8	248	19.9	39.8	255	-6.98
112	112	39.8	255	19.9	39.8	248	19.9
112	112	39.8	255	19.9	39.8	255	19.9
113	112	39.26	255	-7.24	39.8	255	19.9
113	112	39.26	247	19.63	39.8	255	19.9
113	113	39.26	255	19.63	39.26	255	-7.24
113	113	39.26	255	19.63	39.26	247	19.63
114	113	38.72	255	-7.51	39.26	255	19.63
114	114	38.72	247	19.36	38.72	255	-7.51
114	114	38.72	255	19.36	38.72	247	19.36
114	114	38.72	255	19.36	38.72	255	19.36
115	114	38.19	255	-7.78	38.72	255	19.36
115	114	38.19	247	19.09	38.72	255	19.36
115	114	38.19	255	19.09	38.72	255	19.36
116	115	37.65	255	-8.05	38.19	255	-7.78
116	115	37.65	246	18.82	38.19	247	19.09
116	116	37.65	255	18.82	37.65	255	-8.05
116	116	37.65	255	18.82	37.65	246	18.82
117	116	37.11	255	-8.32	37.65	255	18.82
117	116	37.11	246	18.56	37.65	255	18.82
117	116	37.11	255	18.56	37.65	255	18.82
117	117	37.11	255	18.56	37.11	255	-8.32
117	117	37.11	255	18.56	37.11	246	18.56
118	117	36.58	255	-8.59	37.11	255	18.56
118	118	36.58	246	18.29	36.58	255	-8.59
119	118	36.04	255	-8.86	36.58	246	18.29
119	118	36.04	246	18.02	36.58	255	18.29
119	118	36.04	255	18.02	36.58	255	18.29
119	118	36.04	255	18.02	36.58	255	18.29
119	119	36.04	255	18.02	36.04	255	-8.86
119	119	36.04	255	18.02	36.04	246	18.02
120	119	35.5	255	-9.12	36.04	255	18.02
120	120	35.5	245	17.75	35.5	255	-9.12
121	120	34.96	255	-9.39	35.5	245	17.75
121	120	34.96	245	17.48	35.5	255	17.75
121	120	34.96	255	17.48	35.5	255	17.75
121	120	34.96	255	17.48	35.5	255	17.75
121	121	34.96	255	17.48	34.96	255	-9.39
121	121	34.96	255	17.48	34.96	245	17.48
122	121	34.43	255	-9.66	34.96	255	17.48
122	122	34.43	245	17.21	34.43	255	-9.66
123	122	33.89	255	-9.93	34.43	245	17.21
123	122	33.89	245	16.94	34.43	255	17.21
123	122	33.89	255	16.94	34.43	255	17.21
123	122	33.89	255	16.94	34.43	255	17.21
123	123	33.89	255	16.94	33.89	255	-9.93
123	123	33.89	255	16.94	33.89	245	16.94
124	123	33.35	255	-10.2	33.89	255	16.94
124	124	33.35	244	16.67	33.35	255	-10.2
124	124	33.35	255	16.67	33.35	244	16.67
125	124	32.81	255	-10.47	33.35	255	16.67
125	124	32.81	244	16.41	33.35	255	16.67
125	124	32.81	255	16.41	33.35	255	16.67
125	125	32.81	255	16.41	32.81	255	-10.47
126	125	32.28	255	-10.74	32.81	244	16.41
126	125	32.28	244	16.14	32.81	255	16.41
126	126	32.28	255	16.14	32.28	255	-10.74
126	126	32.28	255	16.14	32.28	244	16.14
127	126	31.74	255	-11.01	32.28	255	16.14
127	126	31.74	243	15.87	32.28	255	16.14
127	126	31.74	255	15.87	32.28	255	16.14
127	127	31.74	255	15.87	31.74	255	-11.01
128	127	31.2	255	-11.28	31.74	243	15.87
128	127	31.2	243	15.6	31.74	255	15.87
128	128	31.2	255	15.6	31.2	255	-11.28
128	128	31.2	255	15.6	31.2	243	15.6
129	128	30.66	255	-11.54	31.2	255	15.6
129	128	30.66	243	15.33	31.2	255	15.6
129	128	30.66	255	15.33	31.2	255	15.6
130	129	30.12	255	-11.81	30.66	255	-11.54
130	129	30.12	243	15.06	30.66	243	15.33
130	129	30.12	255	15.06	30.66	255	15.33
130	130	30.12	255	15.06	30.12	255	-11.81
131	130	29.59	255	-12.08	30.12	243	15.06
131	130	29.59	242	14.79	30.12	255	15.06
131	130	29.59	255	14.79	30.12	255	15.06
131	130	29.59	255	14.79	30.12	255	15.06
132	131	29.05	255	-12.35	29.59	255	-12.08
132	131	29.05	242	14.53	29.59	242	14.79
132	131	29.05	255	14.53	29.59	255	14.79
132	132	29.05	255	14.53	29.05	255	-12.35
133	132	28.51	255	-12.62	29.05	242	14.53
133	132	28.51	242	14.26	29.05	255	14.53
133	132	28.51	255	14.26	29.05	255	14.53
134	132	27.97	255	-12.89	29.05	255	14.53
134	133	27.97	242	13.99	28.51	255	-12.62
134	133	27.97	255	13.99	28.51	242	14.26
